"time","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[1]","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[2]","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[3]","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[4]","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[5]","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[6]","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[7]","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[8]","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[9]","pistonCylinder.DieselCycle.curve_pVol[1].arr_V[10]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[1]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[2]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[3]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[4]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[5]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[6]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[7]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[8]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[9]","pistonCylinder.DieselCycle.curve_pVol[1].arr_p[10]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[1]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[2]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[3]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[4]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[5]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[6]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[7]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[8]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[9]","pistonCylinder.DieselCycle.curve_pVol[2].arr_V[10]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[1]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[2]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[3]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[4]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[5]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[6]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[7]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[8]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[9]","pistonCylinder.DieselCycle.curve_pVol[2].arr_p[10]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[1]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[2]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[3]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[4]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[5]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[6]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[7]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[8]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[9]","pistonCylinder.DieselCycle.curve_pVol[3].arr_V[10]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[1]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[2]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[3]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[4]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[5]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[6]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[7]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[8]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[9]","pistonCylinder.DieselCycle.curve_pVol[3].arr_p[10]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[1]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[2]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[3]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[4]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[5]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[6]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[7]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[8]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[9]","pistonCylinder.DieselCycle.curve_pVol[4].arr_V[10]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[1]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[2]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[3]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[4]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[5]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[6]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[7]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[8]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[9]","pistonCylinder.DieselCycle.curve_pVol[4].arr_p[10]"
97.4987,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317680000000006,0.001158963531405312,0.0008102022623027277,0.0006351540465476367,0.0005280052559471819,0.0004549131059045025,0.0004015053316799151,0.0003605774085895568,0.0003280963329027327,0.0003016182483906403,374399.8332953863,936794.6631884674,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117,0.002317680000000006,0.001158963531405312,0.0008102022623027277,0.0006351540465476367,0.0005280052559471819,0.0004549131059045025,0.0004015053316799151,0.0003605774085895568,0.0003280963329027327,0.0003016182483906403,374399.8332953863,936794.6631884674,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117
97.5488,0.002317679999999997,0.0005801937766978122,0.0003709891360573565,0.0002814859606400414,0.0002303061294955178,0.0001966647151294466,0.0001726400044757781,0.0001545086275736544,0.0001402733598530454,0.0001287599999999999,100347.9474001834,693192.9868371761,1286038.026274169,1878883.065711162,2471728.105148154,3064573.144585147,3657418.18402214,4250263.223459133,4843108.262896124,5435953.302333117,0.002317679999999997,0.0005801937766978122,0.0003709891360573565,0.0002814859606400414,0.0002303061294955178,0.0001966647151294466,0.0001726400044757781,0.0001545086275736544,0.0001402733598530454,0.0001287599999999999,100347.9474001834,693192.9868371761,1286038.026274169,1878883.065711162,2471728.105148154,3064573.144585147,3657418.18402214,4250263.223459133,4843108.262896124,5435953.302333117,0.002317679999999999,0.00115896353140531,0.0008102022623027254,0.0006351540465476345,0.0005280052559471805,0.0004549131059045018,0.0004015053316799146,0.0003605774085895562,0.000328096332902732,0.0003016182483906405,374399.8332953854,936794.6631884667,1499189.493081548,2061584.322974629,2623979.152867711,3186373.982760792,3748768.812653874,4311163.642546955,4873558.472440036,5435953.302333117,0.002317679999999999,0.00115896353140531,0.0008102022623027254,0.0006351540465476345,0.0005280052559471805,0.0004549131059045018,0.0004015053316799146,0.0003605774085895562,0.000328096332902732,0.0003016182483906405,374399.8332953854,936794.6631884667,1499189.493081548,2061584.322974629,2623979.152867711,3186373.982760792,3748768.812653874,4311163.642546955,4873558.472440036,5435953.302333117
97.5988,0.002317679999999997,0.0005801937766978111,0.0003709891360573562,0.0002814859606400412,0.0002303061294955176,0.0001966647151294463,0.000172640004475778,0.0001545086275736543,0.0001402733598530455,0.0001287600000000001,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711163,2471728.105148156,3064573.144585149,3657418.184022143,4250263.223459136,4843108.262896129,5435953.302333122,0.002317679999999997,0.0005801937766978111,0.0003709891360573562,0.0002814859606400412,0.0002303061294955176,0.0001966647151294463,0.000172640004475778,0.0001545086275736543,0.0001402733598530455,0.0001287600000000001,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711163,2471728.105148156,3064573.144585149,3657418.184022143,4250263.223459136,4843108.262896129,5435953.302333122,0.002317680000000001,0.001158963531405308,0.000810202262302724,0.0006351540465476333,0.0005280052559471796,0.0004549131059045006,0.0004015053316799142,0.0003605774085895554,0.0003280963329027314,0.000301618248390639,374399.8332953841,936794.6631884659,1499189.493081548,2061584.322974629,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.47244004,5435953.302333122,0.002317680000000001,0.001158963531405308,0.000810202262302724,0.0006351540465476333,0.0005280052559471796,0.0004549131059045006,0.0004015053316799142,0.0003605774085895554,0.0003280963329027314,0.000301618248390639,374399.8332953841,936794.6631884659,1499189.493081548,2061584.322974629,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.47244004,5435953.302333122
97.6488,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317680000000007,0.001158963531405312,0.0008102022623027279,0.0006351540465476368,0.0005280052559471819,0.0004549131059045025,0.0004015053316799151,0.0003605774085895569,0.0003280963329027327,0.0003016182483906403,374399.8332953861,936794.6631884672,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117,0.002317680000000007,0.001158963531405312,0.0008102022623027279,0.0006351540465476368,0.0005280052559471819,0.0004549131059045025,0.0004015053316799151,0.0003605774085895569,0.0003280963329027327,0.0003016182483906403,374399.8332953861,936794.6631884672,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117
97.6988,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.00231768000000001,0.001158963531405312,0.0008102022623027279,0.0006351540465476368,0.0005280052559471819,0.0004549131059045024,0.0004015053316799151,0.0003605774085895569,0.0003280963329027327,0.0003016182483906403,374399.8332953858,936794.663188467,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760792,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117,0.00231768000000001,0.001158963531405312,0.0008102022623027279,0.0006351540465476368,0.0005280052559471819,0.0004549131059045024,0.0004015053316799151,0.0003605774085895569,0.0003280963329027327,0.0003016182483906403,374399.8332953858,936794.663188467,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760792,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117
97.7489,0.002317679999999997,0.000580193776697811,0.0003709891360573559,0.000281485960640041,0.0002303061294955176,0.0001966647151294462,0.0001726400044757779,0.0001545086275736543,0.0001402733598530455,0.0001287600000000001,100347.9474001834,693192.9868371768,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022144,4250263.223459137,4843108.26289613,5435953.302333123,0.002317679999999997,0.000580193776697811,0.0003709891360573559,0.000281485960640041,0.0002303061294955176,0.0001966647151294462,0.0001726400044757779,0.0001545086275736543,0.0001402733598530455,0.0001287600000000001,100347.9474001834,693192.9868371768,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022144,4250263.223459137,4843108.26289613,5435953.302333123,0.002317679999999999,0.001158963531405307,0.0008102022623027233,0.0006351540465476327,0.0005280052559471785,0.0004549131059045004,0.0004015053316799135,0.0003605774085895549,0.0003280963329027313,0.0003016182483906389,374399.833295385,936794.663188467,1499189.493081549,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653877,4311163.642546959,4873558.472440043,5435953.302333125,0.002317679999999999,0.001158963531405307,0.0008102022623027233,0.0006351540465476327,0.0005280052559471785,0.0004549131059045004,0.0004015053316799135,0.0003605774085895549,0.0003280963329027313,0.0003016182483906389,374399.833295385,936794.663188467,1499189.493081549,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653877,4311163.642546959,4873558.472440043,5435953.302333125
97.7989,0.002317679999999997,0.0005801937766978122,0.0003709891360573565,0.0002814859606400414,0.0002303061294955178,0.0001966647151294466,0.0001726400044757781,0.0001545086275736544,0.0001402733598530454,0.0001287599999999999,100347.9474001834,693192.9868371761,1286038.026274169,1878883.065711162,2471728.105148154,3064573.144585147,3657418.18402214,4250263.223459133,4843108.262896124,5435953.302333117,0.002317679999999997,0.0005801937766978122,0.0003709891360573565,0.0002814859606400414,0.0002303061294955178,0.0001966647151294466,0.0001726400044757781,0.0001545086275736544,0.0001402733598530454,0.0001287599999999999,100347.9474001834,693192.9868371761,1286038.026274169,1878883.065711162,2471728.105148154,3064573.144585147,3657418.18402214,4250263.223459133,4843108.262896124,5435953.302333117,0.002317679999999998,0.00115896353140531,0.0008102022623027253,0.0006351540465476344,0.0005280052559471805,0.0004549131059045018,0.0004015053316799146,0.0003605774085895562,0.000328096332902732,0.0003016182483906405,374399.8332953856,936794.663188467,1499189.493081548,2061584.32297463,2623979.152867711,3186373.982760792,3748768.812653874,4311163.642546955,4873558.472440036,5435953.302333117,0.002317679999999998,0.00115896353140531,0.0008102022623027253,0.0006351540465476344,0.0005280052559471805,0.0004549131059045018,0.0004015053316799146,0.0003605774085895562,0.000328096332902732,0.0003016182483906405,374399.8332953856,936794.663188467,1499189.493081548,2061584.32297463,2623979.152867711,3186373.982760792,3748768.812653874,4311163.642546955,4873558.472440036,5435953.302333117
97.8489,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317680000000004,0.001158963531405311,0.0008102022623027276,0.0006351540465476367,0.0005280052559471818,0.0004549131059045024,0.0004015053316799151,0.0003605774085895568,0.0003280963329027327,0.0003016182483906403,374399.8332953865,936794.6631884677,1499189.493081548,2061584.32297463,2623979.152867711,3186373.982760792,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117,0.002317680000000004,0.001158963531405311,0.0008102022623027276,0.0006351540465476367,0.0005280052559471818,0.0004549131059045024,0.0004015053316799151,0.0003605774085895568,0.0003280963329027327,0.0003016182483906403,374399.8332953865,936794.6631884677,1499189.493081548,2061584.32297463,2623979.152867711,3186373.982760792,3748768.812653873,4311163.642546955,4873558.472440035,5435953.302333117
97.8989,0.002317679999999997,0.0005801937766978111,0.0003709891360573561,0.0002814859606400411,0.0002303061294955176,0.0001966647151294462,0.0001726400044757779,0.0001545086275736543,0.0001402733598530455,0.0001287600000000001,100347.9474001834,693192.9868371767,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022143,4250263.223459137,4843108.26289613,5435953.302333123,0.002317679999999997,0.0005801937766978111,0.0003709891360573561,0.0002814859606400411,0.0002303061294955176,0.0001966647151294462,0.0001726400044757779,0.0001545086275736543,0.0001402733598530455,0.0001287600000000001,100347.9474001834,693192.9868371767,1286038.02627417,1878883.065711163,2471728.105148157,3064573.14458515,3657418.184022143,4250263.223459137,4843108.26289613,5435953.302333123,0.002317679999999997,0.001158963531405307,0.0008102022623027233,0.000635154046547633,0.0005280052559471786,0.0004549131059045006,0.0004015053316799136,0.000360577408589555,0.0003280963329027314,0.000301618248390639,374399.8332953852,936794.663188467,1499189.493081549,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653877,4311163.642546958,4873558.47244004,5435953.302333123,0.002317679999999997,0.001158963531405307,0.0008102022623027233,0.000635154046547633,0.0005280052559471786,0.0004549131059045006,0.0004015053316799136,0.000360577408589555,0.0003280963329027314,0.000301618248390639,374399.8332953852,936794.663188467,1499189.493081549,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653877,4311163.642546958,4873558.47244004,5435953.302333123
97.949,0.002317679999999997,0.0005801937766978112,0.0003709891360573563,0.0002814859606400412,0.0002303061294955177,0.0001966647151294463,0.000172640004475778,0.0001545086275736543,0.0001402733598530456,0.0001287600000000002,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.002317679999999997,0.0005801937766978112,0.0003709891360573563,0.0002814859606400412,0.0002303061294955177,0.0001966647151294463,0.000172640004475778,0.0001545086275736543,0.0001402733598530456,0.0001287600000000002,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.002317680000000002,0.001158963531405308,0.0008102022623027251,0.0006351540465476352,0.0005280052559471799,0.0004549131059045007,0.0004015053316799143,0.0003605774085895561,0.0003280963329027324,0.0003016182483906398,374399.8332953849,936794.6631884665,1499189.493081548,2061584.32297463,2623979.152867712,3186373.982760793,3748768.812653875,4311163.642546957,4873558.472440039,5435953.30233312,0.002317680000000002,0.001158963531405308,0.0008102022623027251,0.0006351540465476352,0.0005280052559471799,0.0004549131059045007,0.0004015053316799143,0.0003605774085895561,0.0003280963329027324,0.0003016182483906398,374399.8332953849,936794.6631884665,1499189.493081548,2061584.32297463,2623979.152867712,3186373.982760793,3748768.812653875,4311163.642546957,4873558.472440039,5435953.30233312
97.999,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317680000000008,0.001158963531405312,0.0008102022623027279,0.0006351540465476368,0.000528005255947182,0.0004549131059045025,0.0004015053316799151,0.0003605774085895569,0.0003280963329027327,0.0003016182483906403,374399.833295386,936794.663188467,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117,0.002317680000000008,0.001158963531405312,0.0008102022623027279,0.0006351540465476368,0.000528005255947182,0.0004549131059045025,0.0004015053316799151,0.0003605774085895569,0.0003280963329027327,0.0003016182483906403,374399.833295386,936794.663188467,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117
98.049,0.002317679999999997,0.0005801937766978113,0.0003709891360573564,0.0002814859606400412,0.0002303061294955177,0.0001966647151294463,0.000172640004475778,0.0001545086275736543,0.0001402733598530456,0.0001287599999999998,100347.9474001834,693192.9868371764,1286038.026274169,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.002317679999999997,0.0005801937766978113,0.0003709891360573564,0.0002814859606400412,0.0002303061294955177,0.0001966647151294463,0.000172640004475778,0.0001545086275736543,0.0001402733598530456,0.0001287599999999998,100347.9474001834,693192.9868371764,1286038.026274169,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.002317680000000001,0.001158963531405307,0.0008102022623027248,0.0006351540465476349,0.0005280052559471792,0.0004549131059045012,0.0004015053316799142,0.0003605774085895561,0.0003280963329027324,0.0003016182483906398,374399.8332953856,936794.6631884672,1499189.493081549,2061584.322974631,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.472440039,5435953.30233312,0.002317680000000001,0.001158963531405307,0.0008102022623027248,0.0006351540465476349,0.0005280052559471792,0.0004549131059045012,0.0004015053316799142,0.0003605774085895561,0.0003280963329027324,0.0003016182483906398,374399.8332953856,936794.6631884672,1499189.493081549,2061584.322974631,2623979.152867712,3186373.982760794,3748768.812653875,4311163.642546957,4873558.472440039,5435953.30233312
98.099,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317679999999997,0.0005801937766978111,0.0003709891360573566,0.0002814859606400412,0.0002303061294955179,0.0001966647151294464,0.0001726400044757781,0.0001545086275736545,0.0001402733598530455,0.0001287599999999999,100347.9474001834,693192.9868371758,1286038.026274168,1878883.065711161,2471728.105148153,3064573.144585146,3657418.184022138,4250263.223459131,4843108.262896123,5435953.302333115,0.002317680000000008,0.001158963531405312,0.0008102022623027279,0.0006351540465476368,0.000528005255947182,0.0004549131059045025,0.0004015053316799151,0.0003605774085895569,0.0003280963329027327,0.0003016182483906403,374399.833295386,936794.663188467,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117,0.002317680000000008,0.001158963531405312,0.0008102022623027279,0.0006351540465476368,0.000528005255947182,0.0004549131059045025,0.0004015053316799151,0.0003605774085895569,0.0003280963329027327,0.0003016182483906403,374399.833295386,936794.663188467,1499189.493081548,2061584.322974629,2623979.15286771,3186373.982760791,3748768.812653873,4311163.642546953,4873558.472440035,5435953.302333117
98.1491,0.002317679999999997,0.0005801937766978112,0.0003709891360573563,0.0002814859606400412,0.0002303061294955177,0.0001966647151294463,0.000172640004475778,0.0001545086275736543,0.0001402733598530456,0.0001287600000000002,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.002317679999999997,0.0005801937766978112,0.0003709891360573563,0.0002814859606400412,0.0002303061294955177,0.0001966647151294463,0.000172640004475778,0.0001545086275736543,0.0001402733598530456,0.0001287600000000002,100347.9474001834,693192.9868371765,1286038.02627417,1878883.065711162,2471728.105148155,3064573.144585148,3657418.184022141,4250263.223459134,4843108.262896127,5435953.30233312,0.002317679999999998,0.001158963531405307,0.0008102022623027246,0.0006351540465476347,0.0005280052559471792,0.0004549131059045011,0.0004015053316799142,0.0003605774085895556,0.0003280963329027324,0.0003016182483906403,374399.833295386,936794.6631884677,1499189.493081549,2061584.322974631,2623979.152867713,3186373.982760794,3748768.812653875,4311163.642546958,4873558.47244004,5435953.30233312,0.002317679999999998,0.001158963531405307,0.0008102022623027246,0.0006351540465476347,0.0005280052559471792,0.0004549131059045011,0.0004015053316799142,0.0003605774085895556,0.0003280963329027324,0.0003016182483906403,374399.833295386,936794.6631884677,1499189.493081549,2061584.322974631,2623979.152867713,3186373.982760794,3748768.812653875,4311163.642546958,4873558.47244004,5435953.30233312
98.1991,0.002317679999999997,0.0005801937766978109,0.0003709891360573559,0.000281485960640041,0.0002303061294955175,0.0001966647151294462,0.0001726400044757779,0.0001545086275736542,0.0001402733598530454,0.0001287600000000001,100347.9474001834,693192.9868371768,1286038.02627417,1878883.065711164,2471728.105148157,3064573.144585151,3657418.184022144,4250263.223459139,4843108.262896132,5435953.302333125,0.002317679999999997,0.0005801937766978109,0.0003709891360573559,0.000281485960640041,0.0002303061294955175,0.0001966647151294462,0.0001726400044757779,0.0001545086275736542,0.0001402733598530454,0.0001287600000000001,100347.9474001834,693192.9868371768,1286038.02627417,1878883.065711164,2471728.105148157,3064573.144585151,3657418.184022144,4250263.223459139,4843108.262896132,5435953.302333125,0.002317680000000002,0.001158963531405308,0.0008102022623027235,0.000635154046547633,0.0005280052559471785,0.0004549131059045004,0.0004015053316799134,0.0003605774085895549,0.0003280963329027312,0.0003016182483906386,374399.8332953839,936794.6631884663,1499189.493081548,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653878,4311163.642546961,4873558.472440043,5435953.302333126,0.002317680000000002,0.001158963531405308,0.0008102022623027235,0.000635154046547633,0.0005280052559471785,0.0004549131059045004,0.0004015053316799134,0.0003605774085895549,0.0003280963329027312,0.0003016182483906386,374399.8332953839,936794.6631884663,1499189.493081548,2061584.322974631,2623979.152867713,3186373.982760795,3748768.812653878,4311163.642546961,4873558.472440043,5435953.302333126
